lang,train_whisper_asr_cer_mean,train_whisper_asr_cer_std,train_whisper_asr_wer_mean,train_whisper_asr_wer_std,train_seamlessm4t_asr_cer_mean,train_seamlessm4t_asr_cer_std,train_seamlessm4t_asr_wer_mean,train_seamlessm4t_asr_wer_std,dev_whisper_asr_cer_mean,dev_whisper_asr_cer_std,dev_whisper_asr_wer_mean,dev_whisper_asr_wer_std,dev_seamlessm4t_asr_cer_mean,dev_seamlessm4t_asr_cer_std,dev_seamlessm4t_asr_wer_mean,dev_seamlessm4t_asr_wer_std,test_whisper_asr_cer_mean,test_whisper_asr_cer_std,test_whisper_asr_wer_mean,test_whisper_asr_wer_std,test_seamlessm4t_asr_cer_mean,test_seamlessm4t_asr_cer_std,test_seamlessm4t_asr_wer_mean,test_seamlessm4t_asr_wer_std
bos_Latn,0.0444772945045248,0.04455490833539135,0.16540522105457092,0.11195353170634115,0.08048952107682404,0.11981920736196523,0.19836374209049168,0.13971744415817391,0.048934929028008806,0.038519616658305764,0.18439460979709082,0.11753533316974692,0.06480672092752862,0.08245818091512588,0.1954691897586892,0.12916590337692752,0.048577865774985976,0.041102112616025435,0.1810547960674174,0.10786282070471814,0.07451774031533252,0.10232987474070475,0.20148655553485537,0.12768434509063037
hin_Deva,0.11586060741218282,0.06534520431294856,0.35478411542163074,0.12987485414756839,0.10468813553690075,0.09394704778868218,0.2523845079970533,0.1419236702721698,0.12570125967696444,0.2034880336394248,0.35982993528402984,0.22554977719115615,0.10095621026053891,0.09772931495927524,0.25663913141692574,0.1429913266524504,0.12918851689331615,0.19067508620144158,0.3763207010687764,0.2598163468075998,0.1012196226237771,0.09259478113879889,0.2500608839705651,0.13740887702280402
glg_Latn,0.0411715504819649,0.039025703881830416,0.16204982315686067,0.11275593558649771,0.06905988551640803,0.1213234862725223,0.16543910430420342,0.14809722776420803,0.047538729977972254,0.037814035699663726,0.17899381480372398,0.10376852243211171,0.06266380802077288,0.07743842286986732,0.17391022562169325,0.1260110097779598,0.04529834137632543,0.03170578107098164,0.18119173633513538,0.0985772307735056,0.06290758302190305,0.08391381860874156,0.17369660307350882,0.12307593251452478
zsm_Latn,0.033707054062665415,0.036324045482988496,0.1410121950035394,0.11488335399931762,0.0885795877803795,0.11661037090848551,0.31452757215196203,0.18269482648892477,0.04309036932915505,0.043007085560873064,0.1519459945141568,0.11944053359812692,0.08042761388308266,0.08973063229070999,0.3042376781506149,0.15958875231015954,0.0381982423070619,0.0384567494223132,0.15510823626252482,0.11966299984397058,0.08677836225312578,0.10551311935816757,0.31568924653630376,0.16878800541684358
zho_Hans,0.16733903446299275,0.14083881860496017,0.9952978077478077,0.148457782048427,0.19261090406250514,0.13692234375689558,2.086504517704518,1.1975141792512387,0.15067055121002093,0.11201771440550468,0.9872777777777778,0.09121403741435193,0.18039605428583613,0.1259525561493748,2.185925925925926,1.296997218264318,0.1516370040102811,0.10819840808905291,0.990289716650748,0.07629598488928031,0.18889908638823635,0.12658996721384716,2.2278016555237183,1.2760022314452015
tgl_Latn,0.05034112589517977,0.06157175091353887,0.18151732810708432,0.10686614195048598,0.12309115532290896,0.09622570001279056,0.329750759023213,0.1332246067850589,0.045675745977762174,0.03807076191338651,0.17007638351888432,0.09252418144938486,0.11932652851853717,0.08796637472962125,0.32118995543419904,0.12576330055824578,0.06003984213652842,0.17725476365577136,0.1910961273985998,0.2851641214980476,0.12773300302883062,0.11764525897500931,0.32837156372911774,0.1584457885859532
hun_Latn,0.05296824004397201,0.08926910539175759,0.2007918846704824,0.19370436656420467,0.0870258012481112,0.11012676626742438,0.23841435368896763,0.15851847916761094,0.04863115594472601,0.046001003004122375,0.1938913557118679,0.13405008371435664,0.07345481405004788,0.08561223303350221,0.23131540451953603,0.152191157532835,0.04601748882969485,0.04202304302915499,0.19317690853110478,0.13214769335109694,0.0779780373152252,0.0975655096155459,0.23772506104657296,0.15038508697336966
est_Latn,0.08914291008580087,0.08937287098527794,0.3558821416120326,0.19695415450669404,0.12265223035459909,0.16149485525025664,0.3138854854628646,0.21523191538584344,0.043453086819500414,0.042052067979885956,0.2413889308725678,0.15533736800195452,0.07936064309122325,0.10831369545627728,0.24181444368928556,0.17664651459219846,0.04464833679489533,0.040304214441551536,0.2390716359180319,0.14090510674757295,0.09080837763720838,0.14162951648567407,0.25800362351689027,0.1715134557983123
bul_Cyrl,0.05276132563006545,0.05347978342126506,0.17912683687183287,0.12218464231454064,0.10034558406416055,0.14257536499256462,0.23535821212725005,0.17903625326324596,0.04694802076876298,0.03803258271241745,0.16824721532563405,0.10893112696118887,0.07486882990468141,0.09522636778106985,0.20164752218544796,0.1405023493139358,0.05090700468663401,0.04772134601594039,0.18251790084156377,0.12538417215793451,0.08191213068848278,0.11064598431053772,0.21290597026252245,0.14565264676970766
deu_Latn,0.0226064388920867,0.031688156119474356,0.08330226318714486,0.09272117670781094,0.06775641813260665,0.09881114412901339,0.18722361390927905,0.16968263732221214,0.0238686980962972,0.031966737855849824,0.0881783466686783,0.09937988344223381,0.05198464365453355,0.06563512751246114,0.1883834073171971,0.1828314708607281,0.023717199682542225,0.028656118795858644,0.09454836284748536,0.10050082204367156,0.06670979699783623,0.0926997075712063,0.21060691641524693,0.18120090761561986
mal_Mlym,1.0596793877951722,0.6822237404647497,1.4562148136735407,1.429344317887804,0.15463393799361916,0.1316841597856909,0.4828664894980782,0.1977675750468026,1.0375241013648182,0.3940738913299429,1.503128239266701,1.3557987853555424,0.11354320076617883,0.0907189428446718,0.4275750817990311,0.19043671222939174,0.9839395755003931,0.20267198213893078,1.3439126866231068,0.8576106445738223,0.1126083983294646,0.09891478505365932,0.41809692781375724,0.1993520992718207
azj_Latn,0.07329555200871721,0.1014511838678303,0.2756904761608063,0.16731576343876467,0.08440873639805313,0.09446830077779961,0.24821015625487966,0.1771996460471494,0.0847225932390829,0.08602050125678817,0.2838896662805406,0.14927554076115618,0.07388242854292226,0.0836962871806486,0.21588761585340546,0.1727517098766674,0.06970951270380549,0.05913836974370097,0.27488505839631655,0.13765201978125344,0.08275339349241279,0.09608635156702498,0.24698167442338834,0.18676835456447444
cym_Latn,0.17350096940015353,0.1566892297927984,0.40326237584104524,0.18416943107512734,0.16093136566790675,0.1762146518980967,0.3033415689024484,0.21221318184089863,0.11742784951519739,0.052925858278422167,0.3571766513873787,0.13629185174812966,0.10099656589240583,0.08901827662749615,0.24673129034917546,0.1583962085343625,0.12371979561216534,0.09454393009011078,0.36854732753473934,0.14821739981686763,0.10755368062715624,0.10480168800587118,0.2611644838614139,0.16863406215510152
luo_Latn,0.420488580368916,1.063206740511196,1.0167295075302027,0.9877463053239197,0.5998590371529854,0.5157710368232297,1.1183762431526953,0.892755363748999,0.6273549041472462,1.821596638126921,1.3314880890290932,2.4350037168098244,0.4996856917637182,0.2391958675644676,0.9668284570487626,0.3077194449779969,0.41292721629731194,0.8432146197150759,1.0230391467134259,1.000628357416629,0.5134093420848861,0.26203357035934444,0.9824684771363995,0.34330214976692214
guj_Gujr,0.2173769218660784,0.12014974377511371,0.6150658108831754,0.22654398123122943,0.10657591237327985,0.07956151293336595,0.2849776179694417,0.1574386041660138,0.1956717637771935,0.09825868856586426,0.594449683483673,0.15316093439218426,0.09073347087841874,0.07009416171536463,0.2667861099147522,0.14990805369484309,0.20869075489695726,0.16056975197675244,0.5947811397103973,0.27960543813530275,0.10034961749426549,0.08054979651299508,0.2821135259730428,0.14997467147489918
amh_Ethi,2.007848153903152,0.9061363232027823,1.3204034836955103,1.0512159361371582,0.24642105560079142,0.12198697310264571,1.0812343359675574,0.29450962865065283,2.268267384284215,0.9406755733326245,1.7760338776759619,1.5191535988564817,0.19464301341549137,0.09236049938678496,1.0299796273406692,0.2771526990587075,2.119770265794574,0.8935734107666583,1.7628096244169025,1.564685430042666,0.203550744057814,0.10031051217231268,1.028203577834946,0.27898764473919246
lvs_Latn,0.08558851348937599,0.3260624107946873,0.33742538688635304,0.6971624758499612,0.08875956417151631,0.14105397351042626,0.20352514838117436,0.18516323190144612,0.05628947499311958,0.04802680590781869,0.2502264649367986,0.1462632957467642,0.056382961205097996,0.09751428656606796,0.1523405536717117,0.15275843313093923,0.05482110138039253,0.0415830400419391,0.24612910225636841,0.13079526263884803,0.07292737172920259,0.13192313602026007,0.17726956060273957,0.1580735781802379
hrv_Latn,0.041418148521102406,0.044636074332135865,0.1530298574845247,0.11624665555428171,0.0808630096215864,0.12410257832789048,0.19826894974283127,0.14795362161063547,0.07079553490571702,0.3100691600811545,0.16859037011594874,0.20576310157793928,0.0816279588572003,0.09668993828781516,0.2543851876385379,0.15378750929579754,0.04331846438261899,0.041556930814314406,0.16357210670527395,0.11590318255443824,0.09050083760138258,0.11863373738738636,0.2692440809002914,0.16161736515705055
mar_Deva,0.23776472874707666,0.08156730556006933,0.8256653226765175,0.17439877418451216,0.10655817366338112,0.08976146966078678,0.29444032167366074,0.1693263817843157,0.25069384397422484,0.08047031105224715,0.859720729108507,0.1607282726213816,0.10594747680655772,0.07532443337373791,0.30749768813281264,0.16092539503186254,0.2531653997392046,0.1398661906275047,0.8543083027724245,0.23119227403608159,0.11186779291261338,0.09024456540621585,0.31378535738677976,0.15733170316641898
bel_Cyrl,0.12249802496472903,0.05162518736887073,0.5089684889361162,0.1471608419005021,0.07384826974440215,0.11464237658473063,0.17164031630831944,0.14371368984921004,0.11572485740363012,0.04609770819745643,0.4975194264333364,0.13109240772449504,0.050932006392107446,0.08486374043395033,0.13645145940086348,0.11940876548393287,0.11179823810007608,0.048772753998438445,0.48645264830704377,0.13336469562312586,0.06500881190583445,0.09827121366075245,0.16115963163233726,0.1278142139514414
